Spearman's Correlation: Delta Taxon ~ Delta Clinical
PH 
delta_clinical ~ delta_taxa
Group A:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.657560302855986	-0.19761879369671
Amino acid related enzymes	0.657560302855986	-0.26861022972064
Amino sugar and nucleotide sugar metabolism	0.977653212089615	0.00534104847828945
Arginine and proline metabolism	0.657560302855986	-0.193613007337993
Ascorbate and aldarate metabolism	0.657560302855986	0.306220112755262
Biosynthesis of unsaturated fatty acids	0.977653212089615	0.0233670870925164
Butanoate metabolism	0.86234929618002	0.139534891495312
Valine, leucine and isoleucine biosynthesis	0.657560302855986	0.213419395444983
Steroid biosynthesis	0.120413190424943	-0.50637163351741
Cyanoamino acid metabolism	0.657560302855986	-0.200066774249259
Cysteine and methionine metabolism	0.977653212089615	0.00890174746381576
D-Alanine metabolism	0.977653212089615	-0.00867920377722036
D-Arginine and D-ornithine metabolism	0.909263122143224	-0.0914654551907069
D-Glutamine and D-glutamate metabolism	0.657560302855986	-0.277734520871052
Ether lipid metabolism	0.260229029163215	0.421052655038485
Fatty acid biosynthesis	0.909263122143224	-0.111049299611102
Fatty acid metabolism	0.917175857133385	0.0850116882794405
Fructose and mannose metabolism	0.059779627029916	0.56770894450485
Galactose metabolism	0.923529781812245	-0.0474018052448189
Glycosyltransferases	0.260229029163215	-0.401468810618091
Glycerolipid metabolism	0.657560302855986	0.265049530735114
Glycerophospholipid metabolism	0.909263122143224	-0.0948036104896378
Glycine, serine and threonine metabolism	0.260229029163215	-0.4154890628736
Glycolysis / Gluconeogenesis	0.888879316988477	0.125737182926398
Glycosphingolipid biosynthesis - lacto and neolacto series	0.260229029163215	-0.411483276514883
Glyoxylate and dicarboxylate metabolism	0.657560302855986	-0.198954055816282
Histidine metabolism	0.977653212089615	-0.0173584075544407
Inositol phosphate metabolism	0.923529781812245	0.066095474918832
Lipid biosynthesis proteins	0.657560302855986	-0.295760559485279
Lipopolysaccharide biosynthesis proteins	0.657560302855986	-0.277289433497861
Lysine biosynthesis	0.909263122143224	0.0907978241309207
Lysine degradation	0.923529781812245	-0.0476243489314143
N-Glycan biosynthesis	0.657560302855986	-0.232335608805591
Other glycan degradation	0.657560302855986	-0.227884735073683
Pentose and glucuronate interconversions	0.948909093818826	0.03671970828824
Pentose phosphate pathway	0.657560302855986	0.197173706323519
Peptidoglycan biosynthesis	0.923529781812245	0.0652053001724504
Phenylalanine metabolism	0.86234929618002	-0.149104270018914
Phenylalanine, tyrosine and tryptophan biosynthesis	0.909263122143224	-0.0936908920566608
Phosphonate and phosphinate metabolism	0.909263122143224	-0.104150445326644
Primary bile acid biosynthesis	0.657560302855986	-0.221208424475822
Propanoate metabolism	0.909263122143224	0.114832542283223
Purine metabolism	0.86234929618002	-0.138867260435526
Pyrimidine metabolism	0.923529781812245	0.0696561739043583
Pyruvate metabolism	0.923529781812245	0.0462890868118419
Selenocompound metabolism	0.376533952204155	-0.365416733389637
Starch and sucrose metabolism	0.923529781812245	0.078557921368174
Steroid hormone biosynthesis	0.657560302855986	-0.258150676450657
Synthesis and degradation of ketone bodies	0.923529781812245	-0.0605318827539471
Taurine and hypotaurine metabolism	0.86234929618002	-0.153332600064226
Tryptophan metabolism	0.977653212089615	0.0218092812863486
Tyrosine metabolism	0.86234929618002	0.134861474076809
Valine, leucine and isoleucine degradation	0.657560302855986	-0.215422288624341
Various types of N-glycan biosynthesis	0.923529781812245	0.05011046718276
alpha-Linolenic acid metabolism	0.657560302855986	-0.205630366414144
beta-Alanine metabolism	0.657560302855986	-0.233670870925164
PH 
delta_clinical ~ delta_taxa
Group B:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.947912532588826	0.18405816213384
Amino acid related enzymes	0.794004326850505	0.42848345910408
Amino sugar and nucleotide sugar metabolism	0.947912532588826	0.0813108346776
Arginine and proline metabolism	0.947912532588826	-0.12122706261024
Ascorbate and aldarate metabolism	0.947912532588826	-0.0702229935852
Biosynthesis of unsaturated fatty acids	0.947912532588826	-0.1921892456016
Butanoate metabolism	0.947912532588826	-0.08426759230224
Valine, leucine and isoleucine biosynthesis	0.973070692548535	-0.0344955056208
Steroid biosynthesis	0.947912532588826	-0.105696367212043
Cyanoamino acid metabolism	0.973070692548535	0.01503018459192
Cysteine and methionine metabolism	0.794004326850505	0.2845879213716
D-Alanine metabolism	0.947912532588826	0.1133423756112
D-Arginine and D-ornithine metabolism	0.947912532588826	-0.12886535314056
D-Glutamine and D-glutamate metabolism	0.794004326850505	0.301835674182
Ether lipid metabolism	0.947912532588826	-0.11161760033016
Fatty acid biosynthesis	0.947912532588826	-0.07465813002216
Fatty acid metabolism	0.947912532588826	0.06751263242928
Fructose and mannose metabolism	0.973070692548535	-0.02069730337248
Galactose metabolism	0.947912532588826	-0.10816804976808
Glycosyltransferases	0.966784439195645	-0.04854010433784
Glycerolipid metabolism	0.794004326850505	-0.27276089087304
Glycerophospholipid metabolism	0.947912532588826	-0.12837256020312
Glycine, serine and threonine metabolism	0.947912532588826	0.12122706261024
Glycolysis / Gluconeogenesis	0.988866915952426	0.00271036115592
Glycosphingolipid biosynthesis - lacto and neolacto series	0.794004326850505	0.30356044946304
Glyoxylate and dicarboxylate metabolism	0.794004326850505	-0.36565235958048
Histidine metabolism	0.973070692548535	-0.0320315409336
Inositol phosphate metabolism	0.947912532588826	-0.07958605939656
Lipid biosynthesis proteins	0.982124376327247	0.0086238764052
Lipopolysaccharide biosynthesis proteins	0.966784439195645	0.05272884430608
Lysine biosynthesis	0.973070692548535	0.03597388443312
Lysine degradation	0.947912532588826	0.10866084270552
N-Glycan biosynthesis	0.802336993034225	0.23062709472192
Other glycan degradation	0.947912532588826	0.1010225521752
Pentose and glucuronate interconversions	0.794004326850505	-0.29395098718296
Pentose phosphate pathway	0.794004326850505	-0.25600593100008
Peptidoglycan biosynthesis	0.794004326850505	0.24590367578256
Phenylalanine metabolism	0.973070692548535	-0.01774054574784
Phenylalanine, tyrosine and tryptophan biosynthesis	0.947912532588826	-0.12541580257848
Phosphonate and phosphinate metabolism	0.794004326850505	-0.26315142859296
Primary bile acid biosynthesis	0.947912532588826	-0.18282617979024
Propanoate metabolism	0.947912532588826	-0.07490452649088
Purine metabolism	0.947912532588826	0.20105951847552
Pyrimidine metabolism	0.794004326850505	0.34520145267672
Pyruvate metabolism	0.947912532588826	-0.1182703049856
Selenocompound metabolism	0.947912532588826	-0.08402119583352
Starch and sucrose metabolism	0.966784439195645	0.04632253611936
Steroid hormone biosynthesis	0.802336993034225	0.2303806982532
