N_STOOLS 
taxa ~ clinical_var
	pvals	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.753073257293441	0.91231573076106	-6.09310140572308e-05
Amino acid related enzymes	0.458978692017943	0.91231573076106	0.000177254448982729
Amino sugar and nucleotide sugar metabolism	0.289553302255724	0.91231573076106	-0.000317149489635076
Arginine and proline metabolism	0.951538323180611	0.951538323180611	2.1880462416556e-05
Ascorbate and aldarate metabolism	0.770568480247028	0.91231573076106	-5.17195893352233e-05
Biosynthesis of unsaturated fatty acids	0.630828007659889	0.91231573076106	-5.66651492081246e-05
Butanoate metabolism	0.226799711628023	0.91231573076106	-0.000233302619457958
Valine, leucine and isoleucine biosynthesis	0.657568426855114	0.91231573076106	0.000189693610308776
Steroid biosynthesis	0.196897935758747	0.91231573076106	-0.000203421722263569
Cyanoamino acid metabolism	0.702066095454863	0.91231573076106	-0.000119847119864889
Cysteine and methionine metabolism	0.364544520211042	0.91231573076106	0.00015201956993759
D-Alanine metabolism	0.560454952420675	0.91231573076106	6.64641325426411e-05
D-Arginine and D-ornithine metabolism	0.823931492497528	0.91231573076106	3.2159473994518e-05
D-Glutamine and D-glutamate metabolism	0.825059283074438	0.91231573076106	-2.02534856766162e-05
Ether lipid metabolism	0.947530685641677	0.951538323180611	5.22324428156396e-06
Fatty acid biosynthesis	0.83673809476579	0.91231573076106	-3.21635379951185e-05
Fatty acid metabolism	0.611804213322336	0.91231573076106	-6.19401013476581e-05
Fructose and mannose metabolism	0.497999393494349	0.91231573076106	-0.000197042169517501
Galactose metabolism	0.673676419566214	0.91231573076106	-0.000197524371591035
Glycosyltransferases	0.321512773452905	0.91231573076106	-0.000336812152084376
Glycerolipid metabolism	0.381566341728672	0.91231573076106	0.000269568605591657
Glycerophospholipid metabolism	0.197942171427612	0.91231573076106	0.000273153935148519
Glycine, serine and threonine metabolism	0.91689331879161	0.951538323180611	1.23112439783061e-05
Glycolysis / Gluconeogenesis	0.595801446347772	0.91231573076106	-0.000100894842033836
Glycosphingolipid biosynthesis - lacto and neolacto series	0.74309348605869	0.91231573076106	-3.78686213909411e-05
Glyoxylate and dicarboxylate metabolism	0.722132889075738	0.91231573076106	-9.06778525386825e-05
Histidine metabolism	0.70664147127186	0.91231573076106	-0.000135198568502454
Inositol phosphate metabolism	0.0663212120720293	0.91231573076106	-0.000300339802370016
Lipid biosynthesis proteins	0.448858503618087	0.91231573076106	-0.000117151695221215
Lipopolysaccharide biosynthesis proteins	0.160883901767883	0.91231573076106	-0.00121757143148759
Lysine biosynthesis	0.0311906190570208	0.713184807084321	0.000418890450861255
Lysine degradation	0.34106914135752	0.91231573076106	-0.00011570826011648
N-Glycan biosynthesis	0.285806314791172	0.91231573076106	-0.000198182694309676
Other glycan degradation	0.160492587415464	0.91231573076106	-0.0010897621385357
Pentose and glucuronate interconversions	0.516706052468251	0.91231573076106	-0.000416425786779456
Pentose phosphate pathway	0.780902630395526	0.91231573076106	7.54369089698545e-05
Peptidoglycan biosynthesis	0.415186280422696	0.91231573076106	0.000265672785885096
Phenylalanine metabolism	0.174647197956387	0.91231573076106	-0.000204825310258892
Phenylalanine, tyrosine and tryptophan biosynthesis	0.0382063289509458	0.713184807084321	0.000365895758204384
Phosphonate and phosphinate metabolism	0.105655784233531	0.91231573076106	-0.000413726275178045
