Spearman's Correlation: Delta Taxon ~ Delta Clinical
WBC 
delta_clinical ~ delta_taxa:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.929900702062208	-0.0729331677640712
Amino acid related enzymes	0.929900702062208	0.208560189727262
Amino sugar and nucleotide sugar metabolism	0.929900702062208	-0.0528056028135373
Arginine and proline metabolism	0.929900702062208	0.0701539255107271
Ascorbate and aldarate metabolism	0.929900702062208	-0.14782643269629
Biosynthesis of unsaturated fatty acids	0.929900702062208	-0.0590954668605791
Butanoate metabolism	0.980324440956879	0.012053134825029
Valine, leucine and isoleucine biosynthesis	0.929900702062208	0.080598025346978
Steroid biosynthesis	0.929900702062208	-0.138880060580415
Cyanoamino acid metabolism	0.929900702062208	-0.114007442750335
Cysteine and methionine metabolism	0.929900702062208	0.0710608361407657
D-Alanine metabolism	0.929900702062208	0.0397285366320131
D-Arginine and D-ornithine metabolism	0.929900702062208	-0.0471300975803925
D-Glutamine and D-glutamate metabolism	0.929900702062208	0.0534199616274344
Ether lipid metabolism	0.929900702062208	0.0415716130737044
Fatty acid biosynthesis	0.929900702062208	-0.0404891713539809
Fatty acid metabolism	0.929900702062208	-0.027265829264386
Fructose and mannose metabolism	0.929900702062208	-0.0741911405734795
Galactose metabolism	0.929900702062208	-0.147855687877904
Glycosyltransferases	0.929900702062208	-0.0667603244434859
Glycerolipid metabolism	0.929900702062208	-0.0759757066519425
Glycerophospholipid metabolism	0.929900702062208	0.0347551557576079
Glycine, serine and threonine metabolism	0.929900702062208	-0.025686049457222
Glycolysis / Gluconeogenesis	0.986139419729236	0.0023111593475177
Glycosphingolipid biosynthesis - lacto and neolacto series	0.929900702062208	-0.080217707985994
Glyoxylate and dicarboxylate metabolism	0.929900702062208	-0.0946112573401549
Histidine metabolism	0.929900702062208	-0.0371833358315822
Inositol phosphate metabolism	0.929900702062208	-0.090691063003859
Lipid biosynthesis proteins	0.929900702062208	-0.0750980512035181
Lipopolysaccharide biosynthesis proteins	0.929900702062208	-0.134515325061853
Lysine biosynthesis	0.929900702062208	0.143642941725467
Lysine degradation	0.980324440956879	-0.0121116451882573
N-Glycan biosynthesis	0.9857570311634	-0.00824996121518976
Other glycan degradation	0.929900702062208	-0.0971857133221999
Pentose and glucuronate interconversions	0.929900702062208	-0.137645629494567
Pentose phosphate pathway	0.929900702062208	-0.0985021964948366
Peptidoglycan biosynthesis	0.929900702062208	0.151307799308374
Phenylalanine metabolism	0.929900702062208	-0.0786086729972159
Phenylalanine, tyrosine and tryptophan biosynthesis	0.929900702062208	0.148236005238888
Phosphonate and phosphinate metabolism	0.929900702062208	-0.125972812030522
Primary bile acid biosynthesis	0.929900702062208	-0.0927096705352353
Propanoate metabolism	0.929900702062208	0.0298695404280452
Purine metabolism	0.929900702062208	0.116494133187538
Pyrimidine metabolism	0.929900702062208	0.182406057364213
Pyruvate metabolism	0.986139419729236	0.00468082905826369
Selenocompound metabolism	0.929900702062208	0.0889650072886243
Starch and sucrose metabolism	0.929900702062208	-0.0542391067126305
Steroid hormone biosynthesis	0.929900702062208	-0.0560529279727077
Synthesis and degradation of ketone bodies	0.929900702062208	0.0741911405734795
Taurine and hypotaurine metabolism	0.929900702062208	-0.0811831289792609
Tryptophan metabolism	0.929900702062208	-0.0324439964100902
Tyrosine metabolism	0.929900702062208	0.0408109783517366
Valine, leucine and isoleucine degradation	0.929900702062208	-0.0508747608270035
Various types of N-glycan biosynthesis	0.929900702062208	0.0898810264916734
alpha-Linolenic acid metabolism	0.929900702062208	-0.161459347328483
beta-Alanine metabolism	0.929900702062208	0.0782868659994602
LYMPHO 
delta_clinical ~ delta_taxa:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.993671482308968	0.0734534519607441
Amino acid related enzymes	0.993671482308968	-0.178328332693203
Amino sugar and nucleotide sugar metabolism	0.993671482308968	0.118533822717178
Arginine and proline metabolism	0.993671482308968	-0.0663308706253647
Ascorbate and aldarate metabolism	0.993671482308968	0.0966384800936047
Biosynthesis of unsaturated fatty acids	0.993671482308968	0.0261161315630579
Butanoate metabolism	0.993671482308968	0.0076794909871169
Valine, leucine and isoleucine biosynthesis	0.993671482308968	-0.0319783384234524
Steroid biosynthesis	0.993671482308968	-0.0871088525902936
Cyanoamino acid metabolism	0.993671482308968	0.129027172997285
Cysteine and methionine metabolism	0.993671482308968	-0.119120043403218
D-Alanine metabolism	0.993671482308968	-0.0665653588997805
D-Arginine and D-ornithine metabolism	0.993671482308968	0.0867313504995378
D-Glutamine and D-glutamate metabolism	0.993671482308968	-0.11202677310214
Ether lipid metabolism	0.993671482308968	0.0503856679650914
Fatty acid biosynthesis	0.993671482308968	0.0989540518034605
Fatty acid metabolism	0.993671482308968	0.137146329498931
Fructose and mannose metabolism	0.993671482308968	0.174488587199645
Galactose metabolism	0.993671482308968	0.152094956992937
Glycosyltransferases	0.993671482308968	0.0153003599056299
Glycerolipid metabolism	0.993671482308968	0.0757983347049019
Glycerophospholipid metabolism	0.993671482308968	0.0480994072895375
Glycine, serine and threonine metabolism	0.993671482308968	0.0114899254463734
Glycolysis / Gluconeogenesis	0.993671482308968	0.0296041446449926
Glycosphingolipid biosynthesis - lacto and neolacto series	0.993671482308968	0.0112261261376556
Glyoxylate and dicarboxylate metabolism	0.993671482308968	-0.073600007132254
Histidine metabolism	0.993671482308968	-0.0186711288503567
Inositol phosphate metabolism	0.993671482308968	0.0741276057496895
Lipid biosynthesis proteins	0.993671482308968	0.110414666215532
Lipopolysaccharide biosynthesis proteins	0.993671482308968	0.0261454425973598
Lysine biosynthesis	0.993671482308968	-0.00539323031156302
Lysine degradation	0.993671482308968	0.0700826830160172
N-Glycan biosynthesis	0.993671482308968	-0.0510891327883388
Other glycan degradation	0.993671482308968	0.106486987619068
Pentose and glucuronate interconversions	0.993671482308968	-0.00105519723487102
Pentose phosphate pathway	0.993671482308968	0.0425889328407666
Peptidoglycan biosynthesis	0.993671482308968	0.0415923576744996
Phenylalanine metabolism	0.993671482308968	-0.0316559170461307
Phenylalanine, tyrosine and tryptophan biosynthesis	0.993671482308968	-0.188997549179121
Phosphonate and phosphinate metabolism	0.993671482308968	0.0256764660485283
Primary bile acid biosynthesis	0.993671482308968	-0.002169016538346
Propanoate metabolism	0.993671482308968	0.0286955025816315
Purine metabolism	0.993671482308968	-0.139432590174485
Pyrimidine metabolism	0.993671482308968	-0.181083569917589
Pyruvate metabolism	0.993671482308968	-0.0656567168364193
Selenocompound metabolism	0.993671482308968	-0.0728672312747047
Starch and sucrose metabolism	0.993671482308968	0.133306584005373
Steroid hormone biosynthesis	0.993671482308968	0.0892814104838095
Synthesis and degradation of ketone bodies	0.993671482308968	-0.12167010338749
Taurine and hypotaurine metabolism	0.993671482308968	0.0217194764177619
Tryptophan metabolism	0.993671482308968	0.054108169321442
Tyrosine metabolism	0.993671482308968	0.0654808506306075
Valine, leucine and isoleucine degradation	0.993671482308968	0.0690861078497502
Various types of N-glycan biosynthesis	0.993671482308968	-0.0893389819448838
alpha-Linolenic acid metabolism	0.993671482308968	0.0538150589784223
beta-Alanine metabolism	0.993671482308968	0.0464286783343251
MONOC 
delta_clinical ~ delta_taxa:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.765732405568677	0.158023762235835
Amino acid related enzymes	0.841489523278267	0.0491078194351194
Amino sugar and nucleotide sugar metabolism	0.772830262807569	0.0817467353347849
Arginine and proline metabolism	0.766804892329201	-0.104940690223192
Ascorbate and aldarate metabolism	0.880360085636972	0.0306961232865901
Biosynthesis of unsaturated fatty acids	0.765732405568677	-0.15467618111792
Butanoate metabolism	0.766804892329201	-0.109543614260324
Valine, leucine and isoleucine biosynthesis	0.766804892329201	-0.0853633185068174
Steroid biosynthesis	0.765732405568677	-0.129533463522068
Cyanoamino acid metabolism	0.765732405568677	0.269002054118122
Cysteine and methionine metabolism	0.845652142355806	-0.0422034333794209
D-Alanine metabolism	0.778232484771745	-0.0728098893146383
D-Arginine and D-ornithine metabolism	0.778232484771745	-0.0753504642701984
D-Glutamine and D-glutamate metabolism	0.783080290478025	0.0694324190795997
Ether lipid metabolism	0.766804892329201	-0.117972345289359
Fatty acid biosynthesis	0.841489523278267	-0.0494963779577344
Fatty acid metabolism	0.765732405568677	-0.140688074303778
Fructose and mannose metabolism	0.765732405568677	-0.173326990203443
Galactose metabolism	0.765732405568677	0.197806177128192
Glycosyltransferases	0.766804892329201	0.088740788741856
Glycerolipid metabolism	0.765732405568677	-0.142122751925741
Glycerophospholipid metabolism	0.766804892329201	-0.106734037250646
Glycine, serine and threonine metabolism	0.766804892329201	0.109155055737709
Glycolysis / Gluconeogenesis	0.765732405568677	-0.194787376298645
Glycosphingolipid biosynthesis - lacto and neolacto series	0.765732405568677	0.26828471530714
Glyoxylate and dicarboxylate metabolism	0.880499825648457	-0.0253160822042277
Histidine metabolism	0.798992077952311	0.0617808050957954
Inositol phosphate metabolism	0.765732405568677	0.136981823780373
Lipid biosynthesis proteins	0.766804892329201	0.0872463328856442
Lipopolysaccharide biosynthesis proteins	0.766804892329201	0.0862301029034202
Lysine biosynthesis	0.765732405568677	-0.186896649377846
Lysine degradation	0.766804892329201	-0.0937920495358519
N-Glycan biosynthesis	0.765732405568677	0.149146694449937
Other glycan degradation	0.765732405568677	0.225423721350986
Pentose and glucuronate interconversions	0.783353196033945	0.0667423985384185
Pentose phosphate pathway	0.765732405568677	-0.213617520086913
Peptidoglycan biosynthesis	0.778232484771745	-0.0766655854236648
Phenylalanine metabolism	0.766804892329201	0.0923573719138885
Phenylalanine, tyrosine and tryptophan biosynthesis	0.765732405568677	-0.181426940944111
Phosphonate and phosphinate metabolism	0.895077841595223	0.0202349322931076
Primary bile acid biosynthesis	0.765732405568677	0.214753306537634
Propanoate metabolism	0.766804892329201	-0.123800723128585
Purine metabolism	0.880499825648457	-0.0261828666008305
Pyrimidine metabolism	0.845652142355806	-0.0388558522615065
Pyruvate metabolism	0.765732405568677	-0.154825626703541
Selenocompound metabolism	0.841489523278267	-0.0474340288761622
Starch and sucrose metabolism	0.765732405568677	0.176136567213121
Steroid hormone biosynthesis	0.765732405568677	0.242311072526179
Synthesis and degradation of ketone bodies	0.766804892329201	-0.105598250799925
Taurine and hypotaurine metabolism	0.766804892329201	0.0918193678056523
Tryptophan metabolism	0.845652142355806	-0.0398123040094821
Tyrosine metabolism	0.765732405568677	-0.130645330950035
Valine, leucine and isoleucine degradation	0.765732405568677	0.173028099032201
Various types of N-glycan biosynthesis	0.765732405568677	-0.13479424440247
alpha-Linolenic acid metabolism	0.765732405568677	-0.165077593877154
beta-Alanine metabolism	0.928746557529066	-0.0118958686154458
EOSINO 
delta_clinical ~ delta_taxa:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.27316983422855	0.231236076552504
Amino acid related enzymes	0.213939038354272	-0.252703123101247
Amino sugar and nucleotide sugar metabolism	0.786976438608735	0.0578865734970447
Arginine and proline metabolism	0.100855646913489	0.322936350538176
Ascorbate and aldarate metabolism	0.873318447939757	0.0344961788471135
Biosynthesis of unsaturated fatty acids	0.786976438608735	-0.0531712684747774
Butanoate metabolism	0.786976438608735	0.0620745088786637
Valine, leucine and isoleucine biosynthesis	0.774231534789804	0.0707295753340097
Steroid biosynthesis	0.494414053922022	0.173780184107886
Cyanoamino acid metabolism	0.494414053922022	0.164818523574383
Cysteine and methionine metabolism	0.589680372054361	-0.121822386989761
D-Alanine metabolism	0.743879526306046	-0.0778335546109782
D-Arginine and D-ornithine metabolism	0.715427960540521	0.0846583381958387
D-Glutamine and D-glutamate metabolism	0.932898885746968	0.0139908063489642
Ether lipid metabolism	0.715427960540521	-0.0848754904008116
Fatty acid biosynthesis	0.195329333145515	0.261606363505133
Fatty acid metabolism	0.349274238514251	0.205457007647871
Fructose and mannose metabolism	0.886709901208089	0.0269889169037668
Galactose metabolism	0.0938438121883201	0.335872417605843
Glycosyltransferases	0.786976438608735	0.0507515724765087
Glycerolipid metabolism	0.349274238514251	0.206790942621276
Glycerophospholipid metabolism	0.527373022733183	0.145026651178287
Glycine, serine and threonine metabolism	0.90674902467905	0.0210327421387976
Glycolysis / Gluconeogenesis	0.494414053922022	0.16739332829049
Glycosphingolipid biosynthesis - lacto and neolacto series	0.786976438608735	-0.0550946165759654
Glyoxylate and dicarboxylate metabolism	0.0938438121883201	0.347784767135782
Histidine metabolism	0.128276201533291	0.306246652498835
Inositol phosphate metabolism	0.527373022733183	0.146949999279475
Lipid biosynthesis proteins	0.0938438121883201	0.367204378609067
Lipopolysaccharide biosynthesis proteins	0.494414053922022	0.165966328086382
Lysine biosynthesis	0.779894796723608	0.0672551400544443
Lysine degradation	0.560129254838827	0.137209171799265
N-Glycan biosynthesis	0.569051423624939	-0.129825996830189
Other glycan degradation	0.494414053922022	0.161840436191898
Pentose and glucuronate interconversions	0.0938438121883201	0.368786487531012
Pentose phosphate pathway	0.177899650464829	0.276465778673989
Peptidoglycan biosynthesis	0.348580653160238	-0.21268507389911
Phenylalanine metabolism	0.144186286082075	0.29529597701949
Phenylalanine, tyrosine and tryptophan biosynthesis	0.601306678300915	-0.114811472943496
Phosphonate and phosphinate metabolism	0.0938438121883201	0.332615134531251
Primary bile acid biosynthesis	0.177899650464829	0.275131843700584
Propanoate metabolism	0.786976438608735	0.0527990075519669
Purine metabolism	0.601306678300915	-0.115680081763387
Pyrimidine metabolism	0.260158294644515	-0.237843707932391
Pyruvate metabolism	0.195329333145515	0.263095407196375
Selenocompound metabolism	0.524164042204763	-0.154271130761417
Starch and sucrose metabolism	0.494414053922022	0.16751741526476
