Change in Taxon Abundances, Group A vs. Group B
pvals	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.243871388532679	0.846304953670868	0.000654397641145778
Amino acid related enzymes	0.913907695293895	0.965638319555814	4.98170734620073e-05
Amino sugar and nucleotide sugar metabolism	0.406338626828942	0.846304953670868	0.000720198854637802
Arginine and proline metabolism	0.807414125820456	0.941983146790533	0.000195032632124342
Ascorbate and aldarate metabolism	0.346752915805557	0.846304953670868	-0.000426875370548102
Biosynthesis of unsaturated fatty acids	0.116039912822647	0.702657545387123	-0.000665856520152521
Butanoate metabolism	0.771029611196366	0.923497646184499	-0.000165413182926031
Valine, leucine and isoleucine biosynthesis	0.624111935286848	0.852445570147889	-0.000494709476240025
Steroid biosynthesis	0.349680548431366	0.846304953670868	-0.00058056765095327
Cyanoamino acid metabolism	0.0321919485725463	0.702657545387123	0.00175716925218331
Cysteine and methionine metabolism	0.74289177649768	0.923497646184499	-0.00013427948301572
D-Alanine metabolism	0.387685675235575	0.846304953670868	-0.000182445115284152
D-Arginine and D-ornithine metabolism	0.13582231340381	0.702657545387123	0.00054172498439442
D-Glutamine and D-glutamate metabolism	0.287567541581888	0.846304953670868	0.000278900743871352
Ether lipid metabolism	0.87774978550683	0.945268999776586	-3.5973195750863e-05
Fatty acid biosynthesis	0.406198210461794	0.846304953670868	-0.000363920654263672
Fatty acid metabolism	0.458724448667354	0.852445570147889	-0.000266580330018874
Fructose and mannose metabolism	0.094603796942387	0.702657545387123	-0.00100317085905389
Galactose metabolism	0.522399313809062	0.852445570147889	0.000627310683181756
Glycosyltransferases	0.390526899398462	0.846304953670868	0.000784904464844081
Glycerolipid metabolism	0.163781341547726	0.705519625128666	-0.00119633235640294
Glycerophospholipid metabolism	0.612785499458559	0.852445570147889	0.000285634879676539
Glycine, serine and threonine metabolism	0.11803371486403	0.702657545387123	0.00060546478796335
Glycolysis / Gluconeogenesis	0.140405171230787	0.702657545387123	-0.000696199280703211
Glycosphingolipid biosynthesis - lacto and neolacto series	0.521578985475087	0.852445570147889	0.000192014681783746
Glyoxylate and dicarboxylate metabolism	0.427547620595802	0.846304953670868	0.000392414765827379
Histidine metabolism	0.50192870218931	0.852445570147889	-0.000468989819512249
Inositol phosphate metabolism	0.655738990404331	0.874318653872441	0.000192742630955364
Lipid biosynthesis proteins	0.832360824443696	0.945268999776586	7.77101979571297e-05
Lipopolysaccharide biosynthesis proteins	0.288422073572095	0.846304953670868	0.0025559069684433
Lysine biosynthesis	0.610218656665745	0.852445570147889	-0.00027092576798745
Lysine degradation	0.775078381619133	0.923497646184499	9.7989155081317e-05
N-Glycan biosynthesis	0.608603345774318	0.852445570147889	0.000276939453330771
Other glycan degradation	0.116755092357031	0.702657545387123	0.00317890977228274
Pentose and glucuronate interconversions	0.999032527100902	0.999032527100902	1.58492108739334e-06
Pentose phosphate pathway	0.680395116117237	0.886095965175937	-0.000257242045946309
Peptidoglycan biosynthesis	0.333228624989661	0.846304953670868	-0.000680541806437818
Phenylalanine metabolism	0.591709309341493	0.852445570147889	-0.000205507357601133
