# Constructed from biom file
#OTU ID	Sample.40.2	Sample.40.1	Sample.103.2	Sample.15.1	Sample.39.1	Sample.39.2	Sample.46.1	Sample.59.1	Sample.55.1	Sample.56.1	Sample.8.2	Sample.86.1	Sample.55.2	Sample.107.1	Sample.62.1	Sample.63.2	Sample.96.2	Sample.52.1	Sample.52.2	Sample.45.1	Sample.45.2	Sample.37.1	Sample.83.2	Sample.83.1	Sample.37.2	Sample.66.1	Sample.66.2	Sample.6.2	Sample.80.2	Sample.80.1	Sample.100.1	Sample.19.2	Sample.96.1	Sample.2.2	Sample.19.1	Sample.73.2	Sample.46.2	Sample.35.1	Sample.35.2	Sample.22.2	Sample.24.1	Sample.7.1	Sample.24.2	Sample.7.2	Sample.70.1	Sample.38.1	Sample.75.2	Sample.95.2	Sample.20.2	Sample.10.1	Sample.33.1	Sample.33.2	Sample.86.2	Sample.61.2	Sample.61.1	Sample.87.1	Sample.58.1	Sample.98.1	Sample.1.1	Sample.58.2	Sample.72.1	Sample.6.1	Sample.29.2	Sample.49.1	Sample.63.1	Sample.2.1	Sample.79.1	Sample.95.1	Sample.90.1	Sample.25.2	Sample.38.2	Sample.17.1	Sample.28.2	Sample.30.1	Sample.34.1	Sample.31.2	Sample.54.1	Sample.41.1	Sample.44.2	Sample.53.1	Sample.29.1	Sample.53.2	Sample.42.1	Sample.81.1	Sample.1.2	Sample.76.2	Sample.79.2	Sample.41.2	Sample.91.1	Sample.42.2	Sample.77.1	Sample.23.1	Sample.81.2	Sample.107.2	Sample.98.2	Sample.72.2	Sample.69.1	Sample.73.1	Sample.57.1	Sample.28.1	Sample.56.2	Sample.18.2	Sample.11.2	Sample.8.1	Sample.76.1	Sample.11.1	Sample.27.1	Sample.9.2	Sample.100.2	Sample.5.2	Sample.5.1	Sample.48.2	Sample.9.1	Sample.13.1	Sample.10.2	Sample.91.2	Sample.14.1	Sample.14.2	Sample.15.2	Sample.3.2	Sample.27.2	Sample.90.2	Sample.18.1	Sample.30.2	Sample.70.2	Sample.17.2	Sample.84.1	Sample.49.2	Sample.51.2	Sample.3.1	Sample.44.1	Sample.34.2	Sample.57.2	Sample.84.2	Sample.67.2	Sample.77.2	Sample.13.2	Sample.65.2	Sample.59.2	Sample.47.1	Sample.22.1	Sample.108.1	Sample.51.1	Sample.108.2	Sample.71.1	Sample.105.1	Sample.67.1	Sample.105.2	Sample.89.2	Sample.99.1	Sample.62.2	Sample.71.2	Sample.65.1	Sample.74.1	Sample.20.1	Sample.69.2	Sample.88.2	Sample.25.1	Sample.75.1	Sample.48.1	Sample.87.2	Sample.89.1	Sample.74.2	Sample.103.1	Sample.54.2	Sample.106.2	Sample.92.1	Sample.47.2	Sample.92.2	Sample.88.1	Sample.23.2	Sample.31.1	Sample.106.1	Sample.99.2
Unassigned;Other;Other;Other;Other;Other	0.000820060941784	0.00114286627665	0.00450391644909	0.00100956717348	0.00326202448549	0.00195661531638	0.00265095932889	0.000349970835764	0.00145952147943	0.000449061107763	0.00157264122318	0.0021239091487	0.000937309268463	0.000822550952462	0.000418322526668	0.00218705965242	0.00261382667355	0.00289164622368	0.00239440666603	0.00236616385685	0.00191904858436	0.004030420417	0.00204333776849	0.00172972972973	0.000782095016224	0.00411282559869	0.00546775001391	0.00104120184441	0.000828144160787	0.00110918031575	0.0046259986441	0.00274804743998	0.00145251396648	0.000874559618915	0.00257114474376	0.00132233537328	0.00143612132353	0.00120482908523	0.0026002221549	0.00176036125674	0.00137325958421	0.00147556068584	0.00212037532757	0.00129090259448	0.00231499463978	0.00152115816398	0.000941804340148	0.00122182650064	0.000757080422589	0.000879269529929	0.00114988320084	0.00183413473455	0.00128706688925	0.00101317122594	0.00305094366397	0.000523249729654	0.00152655108494	0.00151841592285	0.00151346717919	0.000680508499117	0.000886095227546	0.0016463186034	0.000308700200655	0.00189848479421	0.000567650082079	0.00203950670623	0.00244616378303	0.00135351298142	0.000603778381556	0.00146814049763	0.00111248067522	0.00114153591112	0.00178624837991	0.00417216332629	0.00141260180325	0.000672126218229	0.00115854426395	0.00176675695028	0.00150428452467	0.00338654232327	0.000407475823101	0.0020669505486	0.0006757790585	0.0017611249012	0.000925618680033	0.000685745634086	0.00130887098594	0.000927001784161	0.0019282271023	0.00128631839596	0.00189005638134	0.0020979020979	0.00223790928207	0.00077472426859	0.00157561283046	0.00132056784417	0.00157265311766	0.00134313934252	0.0010812882386	0.00214553906669	0.00043379068796	0.00055860391447	0.000753791125957	0.000754392511235	0.000727966028252	0.000723906171134	0.0013691416535	0.00201064218693	0.00434978251087	0.00128468653649	0.00198720401737	0.00178408051235	0.00118431901657	0.00142821659215	0.00129192684638	0.0019442351168	0.00108097871971	0.000755317034387	0.0011827684462	0.00132275132275	0.00122629527438	0.00145130859658	0.000727182920806	0.00156974999423	0.00161120125265	0.00207692722663	0.00404300423985	0.000741081467852	0.00349396339987	0.00169489488046	0.00222508490456	0.00150350247736	0.00120480113251	0.00249657848431	0.00115961235815	0.00272768601303	0.00140170940171	0.000990247001233	0.00111699066918	0.000596734371154	0.00229441997063	0.000507905086865	0.00386497567858	0.000463513936737	0.0011791141071	0.0007876204596	0.00100809955852	0.000810153929247	0.0022927925916	0.00182555153315	0.000727616691527	0.00238151643994	0.000999742923248	0.000680838187457	0.00179588364564	0.00132408575032	0.000984421144741	0.00365379176445	0.000817017303259	0.00152426012414	0.00100759572159	0.00113928583054	0.00080954011894	0.000849161236656	0.00107949886341	0.000805701029353	0.000306913220287	0.00084722253462	0.000319786438274	0.000379444032005	0.00153763872175	0.00112782876617	0.00157155126729	0.00216423338241
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter	0.0	9.59048623765e-05	0.00540143603133	0.0	9.47475991635e-05	3.91323063277e-05	6.92156482738e-06	0.0	0.0	0.0	0.0026235355935	0.0	0.0	0.0	0.0	0.000293565054016	0.000281729821102	0.0	0.000127701688855	9.8590160702e-05	4.05432799513e-05	0.0	0.00171070138757	0.000797297297297	0.0	0.00175013855264	0.00114085369247	5.94972482523e-05	0.0	0.0	0.00319034389249	0.00756436216373	0.00427063935444	0.000862154517938	0.000628177408987	0.0116430017013	1.14889705882e-05	0.000252362848932	0.000265071190548	0.00302322911484	0.0	0.000871179740715	0.000922821155851	2.88147900554e-05	0.0	5.20944576706e-06	0.0	0.00139080250604	0.0	1.35272235374e-05	0.0	0.0	0.0	0.00188755187298	0.00329927628778	0.0113719607912	0.000149929124414	0.0	0.0134470889195	0.00130310138129	6.92261896521e-05	0.000179302026113	0.0	0.00277608625569	7.67094705512e-05	0.00107375898241	0.0	0.0	0.000254222476445	8.53570056762e-05	0.0	0.0	6.64650559968e-05	0.0179919576585	0.0	0.0	0.000167904965789	0.000101179913452	0.000650065812448	0.0	0.0	0.000170950797252	0.0154409139593	0.0	0.152273005117	0.0	0.0	0.000165082509508	0.000910551687199	0.0080877269146	0.0	0.00393816709606	0.000375488134575	0.0	0.0	0.0	0.0	0.14882639105	0.00413353225387	0.000138159712628	0.0	0.0	7.39010907801e-06	3.24469897305e-05	1.73325244822e-05	0.0	0.0	0.000974856817905	0.00302984850757	0.0	0.0	0.00016010978957	8.99482797391e-05	0.0	0.0	0.000617935192163	0.0	0.0	0.0	7.11156625135e-05	0.0	0.0	0.0	1.53897058258e-05	0.0	0.000552948157739	0.0	0.0	0.0	7.21231864024e-05	0.00117798612594	6.83410216983e-06	0.000135540127408	0.0	0.0052182556117	0.0	0.0	0.000130787339786	0.0	0.0	0.0	1.30232073555e-05	0.0	0.0	0.0	0.0	0.00097333750478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000635560378236	0.0	0.0	0.0	1.03797967636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;Other;Other;Other;Other;Other	0.0	7.99207186471e-06	0.000424281984334	0.0	2.03030569636e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.37033969836e-05	7.39453543831e-05	3.98792986561e-05	0.0	2.48292985723e-05	1.24051009775e-05	0.0	2.41890617063e-05	0.0	1.62814741247e-05	0.0	0.0	0.0	5.44487337947e-06	0.0	1.72888740333e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.82297095816e-05	6.93952894478e-05	0.0	0.0	0.0	0.0	4.01805445803e-05	0.0	0.0	0.000554206262531	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000256071017029	0.0	0.0	0.0	7.94697776436e-06	0.0	0.0	2.51857448684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000194139752888	0.0	0.0	0.0	0.0	3.57079093019e-05	0.0	0.0	0.0	0.00015019525383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000164991750412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.07794116515e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000171883057018	0.0	0.0	0.0	3.10029452798e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.45692383117e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces	0.0	7.99207186471e-06	0.0	2.03268558419e-05	0.0	5.21764084369e-05	1.38431296548e-05	0.000199983334722	0.0	2.36347951454e-05	1.48013291594e-05	0.000158931977114	7.26596332142e-06	0.0	0.000130725789584	2.93565054016e-05	0.0	0.0	1.59627111069e-05	0.0	1.35144266504e-05	1.42417682579e-05	0.0	5.40540540541e-05	0.0	8.75069276318e-05	0.0	0.0	1.59258492459e-05	0.0	1.3293099552e-05	5.78536303153e-05	6.20732464308e-05	6.20255048876e-06	1.46087769532e-05	0.000120945308531	0.0	1.62814741247e-05	0.0	1.91343614864e-05	2.8609574671e-05	1.08897467589e-05	7.74887993463e-05	5.18666220998e-05	1.5536876777e-05	4.16755661365e-05	1.30806158354e-05	0.000142979696883	0.0	2.02908353061e-05	0.0	8.26186817363e-06	6.37161826361e-05	0.000152669636785	0.0	0.000453483099034	1.36299204013e-05	8.20765363702e-05	2.67870297202e-05	0.0	1.38452379304e-05	0.0	5.14500334425e-05	1.79102339077e-05	0.000138077046992	6.35360344619e-06	9.61974521418e-05	0.00015820281601	6.35556191112e-05	5.97499039734e-05	0.0	3.6354646851e-05	0.0	3.97348888218e-05	1.74395284352e-05	0.0	1.67904965789e-05	0.0	5.90968920407e-05	0.0	1.35825274367e-05	0.0	0.000140256031009	8.32027512376e-05	0.000261967550953	6.09551674743e-05	0.0	1.90479818663e-05	0.0	1.60789799495e-05	4.80522808816e-05	1.84026499816e-05	0.000135175728447	1.40858957925e-05	0.0	1.5721045764e-05	6.91276095673e-05	1.63797480795e-05	1.36871928936e-05	0.0	8.03316088815e-06	0.0	0.0	1.62234948653e-05	0.0	0.0	0.0	0.0	0.0	0.0	6.71352708573e-06	0.0	0.0	0.0	0.0	7.53579502638e-05	0.0	0.0	0.0	2.84462650054e-05	1.09490649499e-05	1.61256510732e-05	2.74408649361e-05	0.0	0.0	0.0	1.5142337977e-05	5.11090667484e-05	0.0	1.20205310671e-05	6.19992697864e-05	0.0	1.50600141564e-05	0.0	0.000386537452718	0.0	5.12820512821e-05	0.0	4.51309361284e-05	1.49183592788e-05	6.35377838021e-05	2.6046414711e-05	0.0	8.76918258691e-05	0.000100113461924	4.63306152706e-05	0.000173810268711	4.76561134851e-05	4.46647907455e-05	4.64123271141e-05	0.0	0.0	2.85640835214e-05	5.04324583302e-05	0.0	0.0	4.68771973686e-05	2.29317474756e-05	2.91791894021e-05	0.0	6.20058905596e-05	0.0	4.67042376312e-05	0.0	2.07595935272e-05	2.77827941156e-05	0.000260876237244	0.0	6.95187909292e-05	3.29951332179e-05	0.0	0.0	0.0	1.77396178886e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	8.03981315474e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.3330555787e-05	0.0	0.0	1.11009968695e-05	4.33450846674e-05	1.45319266428e-05	0.0	0.0	0.0	0.0	0.0	4.78881333206e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39128499082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.76295801109e-06	0.0	0.0	0.0	0.0	3.44127464813e-05	0.0	9.05419843181e-06	0.0	3.82297095816e-05	0.0	3.54760891159e-05	0.0	0.0	0.0	1.33935148601e-05	0.0	0.0	0.0	0.0	0.0	0.000107393258772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.37244473097e-06	0.0	0.0	0.0	3.82516448207e-05	0.0	0.0	0.0	0.0	1.90479818663e-05	0.0	1.60789799495e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.45638047836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.03095170397e-05	0.0	0.0	0.0	0.0	0.0	1.55240933929e-05	3.47292163005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.00513276677e-05	6.88880775404e-06	6.83410216983e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.05975375579e-06	2.6046414711e-05	4.40871750408e-05	1.25274036956e-05	0.0	3.0887076847e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00366636113657	0.0	0.0	0.0	0.0	0.0	0.000104450914598	0.0	0.0	0.000813886149849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000273122284295	0.0	0.0	0.0	1.14889705882e-05	8.14073706233e-05	0.000460718974048	0.0	0.001478161358	0.00125776575066	0.00145819831497	0.00222450179228	1.5536876777e-05	0.0	0.0	0.000428939090649	0.0	8.11633412242e-05	0.0	0.0	0.0	0.0	0.0	3.48833153103e-05	0.0032030312943	2.05191340925e-05	0.0	0.00706570526743	0.0	0.0	0.0	0.0	9.20513646615e-05	0.0	1.37424931631e-05	0.000105468544007	0.0	0.00169006871239	5.22291396816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000316974239128	0.0	0.0	0.0	0.0	0.0	0.0	6.09551674743e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.14420915279e-05	0.0	0.0	0.000766482802042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.77833730404e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000832828588734	0.0	0.0	0.0	0.0	0.0	6.02400566257e-05	0.000616624806365	0.0	0.0	0.0	0.000560517170509	0.000789791382248	7.45917963942e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00207308394443	0.0	0.0	0.00177097317833	0.0	0.0	0.0	0.00107817553948	0.000359264043784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00247463499134	0.0	0.0	0.0	0.000762803569211
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0	7.99207186471e-05	0.0035411227154	0.000332005312085	4.06061139272e-05	0.000117396918983	0.0	0.135005416215	0.00545844160227	0.000803583034944	0.00303057214538	0.00338091660406	0.0026811404656	1.30563643248e-05	0.00630098305794	0.0470437999061	0.0169350925795	0.000248871191382	0.0	0.000665483584738	0.00168254611798	1.42417682579e-05	0.00205917759615	0.00136486486486	0.0	0.00784645451098	0.00831988424509	1.48743120631e-05	0.0503097577678	0.00634081413835	0.0135190822444	1.44634075788e-05	0.0356921166977	0.025951471245	1.46087769532e-05	0.00106431871508	3.44669117647e-05	0.00629278974918	0.0100790164597	0.00409475335808	0.0157066564944	0.0327835826178	0.0443517709713	0.0151047129471	0.0426331898762	0.0322829354185	0.00843699721383	0.0119063093041	0.00180666919027	0.00248900913088	0.0225087373015	0.00542804739008	0.00155467485632	0.00355303881972	0.00255427841635	0.393309380123	0.0247110456875	0.00724325433467	0.0659898477157	0.0284076101121	0.00458277375497	0.00697647883421	0.0877223070195	0.00367159795107	0.0884920452279	0.000222376120617	0.0509021946762	0.0123573977395	0.00127111238222	0.00465195680936	0.00650775080433	0.00655837829191	0.00441992622379	0.000548341465741	0.000392389389791	0.000106125192352	0.0110061705075	1.55661405311e-05	0.00693582614769	0.000255267009292	0.10889112246	0.0027041307929	0.000790533992962	0.0207452193086	0.00368501021673	9.14327512115e-05	0.00139913795049	0.000425404928348	0.0	0.000820027977425	0.00187403895438	0.00417740154582	0.0437518774407	0.0	1.65853982154e-05	0.000927541700074	0.000120973316743	0.0105813172593	0.0273196370156	0.0114835102319	0.000441823848848	0.000579816721349	0.000953324071063	0.00267687665277	0.0	0.000491459235449	0.000729128691214	0.000223404687437	0.0228738563072	0.000613334217419	6.04217437715e-05	0.00169258920403	4.49741398696e-05	0.00125745156483	0.000395913065826	0.0	0.00237499704112	0.000405485986881	0.00285707702587	0.0121181088923	0.000131388779398	0.000903036460097	0.000535096866253	0.000469386027686	0.0144894647862	0.0	0.070381586917	0.0025810078708	1.72968485142e-05	0.00379247755166	0.00435372650055	0.000567230480096	0.00079818075029	0.0323652825194	0.00643308760595	0.00565742284184	0.0	0.0333881394567	0.022824970947	0.00318506970603	0.113280808765	2.6046414711e-05	0.0	0.0693767616661	0.00149057821086	0.00514269829503	0.0019814370633	0.0238598274849	0.0078610031712	0.0539775364337	0.00141885254848	0.00142142866049	0.0989745494016	0.00788007161409	0.000212670431721	0.000299495586381	0.00251574292545	0.00315693723581	0.00749905167634	0.000853585669516	0.00178266935359	0.00105790827122	0.0176074975869	0.00140371551366	0.00334229455787	0.0	0.0	0.000659783920766	0.0	0.00956858863318	0.00256273120292	0.00017979878881	1.82738519453e-05	0.0421670717213
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	8.03981315474e-05	0.000519484671206	0.00726174934726	0.0	0.000115050656127	6.52205105462e-05	0.000456823278607	0.0	6.74923227483e-05	0.000472695902908	0.00189827046469	0.00485464948275	0.000472287615892	0.0	0.0	0.000499060591827	0.00140864910551	0.000189616145815	0.000127701688855	0.000205396168129	0.000695992972498	0.000142417682579	0.0078090350377	0.000283783783784	0.000166403194941	0.000379196686404	0.000862596694307	0.0010858247806	0.000732589065312	0.0	0.000651361878049	0.00449811975701	0.010974549969	0.000229494368084	0.00135861625665	0.00177386452513	0.000114889705882	0.000968747710418	0.0010350398869	0.0	0.000543581918749	0.00189481593606	0.0021837752543	0.000535955095031	0.000590401317527	0.00175037377773	2.61612316708e-05	0.00516026724205	0.000447365704257	0.000432871153196	9.05419843181e-06	0.0	0.00509729461089	0.00227616549389	0.00145451965375	0.00104649945931	0.00126758259732	0.000636093156869	0.00139292554545	0.00275099180494	0.0	0.0057539650198	0.000463050300983	0.0014149084787	0.000506282505638	0.00199503148211	1.37424931631e-05	0.00244335460282	0.00144589033478	0.000836498655627	9.40124514269e-05	0.00455887271511	0.000157854507992	0.00305958643928	0.00032263127605	0.0	0.00015111446921	0.00154883098285	0.000279367126011	0.0	0.00191513636858	4.66229447052e-05	0.00142806140664	0.00697516397876	0.0205207914913	0.0	0.0	0.000330165019016	0.0028387787895	0.000305500619041	3.20348539211e-05	0.0	0.0144037248423	0.0	3.31707964308e-05	0.0	0.000777685607632	0.00984422859576	0.0115109292235	0.000325081676771	0.000224928504868	0.000289908360674	0.000539477962695	8.11174743263e-06	0.0	0.00015939218447	0.000186332887755	0.0054226410496	0.00232488375581	0.000124324503531	0.000161124650057	9.14913083257e-05	0.000809534517652	0.000403626428217	0.000430642282126	0.00198944988696	0.0	0.0	0.0	0.000298685782557	9.85415845487e-05	0.000774031251512	0.000459634487679	6.9253676216e-05	0.000204236778505	0.00134191077305	0.000317989097517	0.000229990800368	0.000276749576227	0.000252431152408	0.0010195435476	0.000314368699812	0.00423186397795	0.000210554811929	0.0104089014053	0.0	0.000153846153846	0.0	0.0	0.000231234568822	0.000896588726985	0.0	0.00236601172719	2.50548073912e-05	5.56185899575e-05	7.72176921176e-05	0.00517954600758	0.000270051309749	0.000580642279691	0.0	0.0	7.48120347627e-05	0.000428461252821	0.0	0.000283560575628	0.000189155107188	0.0	0.00020638572728	0.0	0.000182911214896	0.000418539761277	4.88265355945e-05	0.0	0.000103978926937	0.000415191870543	2.77827941156e-05	4.6036983043e-05	0.000337389504937	0.0	0.0	0.0	4.90360333118e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Adlercreutzia	0.0	0.0	0.000342689295039	1.3551237228e-05	6.76768565454e-06	0.0	0.0	0.000199983334722	0.0	0.0	1.11009968695e-05	0.00141593943247	2.17978899643e-05	0.0	5.22903158335e-05	0.000851338656646	0.000125213253823	0.000154063118475	3.19254222137e-05	2.46475401755e-05	6.0814919927e-05	4.27253047738e-05	0.00101374897041	0.000418918918919	0.000232964472918	0.000670886445177	0.000375646947521	8.92458723784e-05	9.55550954755e-05	0.0	6.64654977601e-05	0.000694243563784	0.000620732464308	0.0	0.00032139309297	4.03151028438e-05	1.14889705882e-05	0.000122111055935	8.20458446935e-05	0.0	0.000419607095175	0.000174235948143	0.000119755417172	0.000311199732599	0.000108758137439	0.00026568173412	0.000222370469202	0.00137780435178	5.16191197219e-05	6.08725059182e-05	0.0	8.26186817363e-06	0.000802823901214	0.000180427752564	0.000141904356464	0.000662782990895	0.000299858248828	0.000595054888684	1.33935148601e-05	0.000506761648278	0.000969166655129	0.000440104973186	6.860004459e-05	0.000250743274707	0.000751752811402	1.27072068924e-05	0.0	0.00124804443741	0.000889778667556	0.000119499807947	3.65603977771e-05	0.00159960446144	7.47731879964e-05	0.00030993213281	6.97581137406e-05	0.0	4.19762414473e-05	3.89153513278e-05	4.29795578478e-05	0.0	2.71650548734e-05	0.0	0.00128780537563	0.000277342504125	0.00356275869296	0.000198104294292	0.0	5.7143945599e-05	0.000124977682557	0.000112552859647	0.000384418247053	5.52079499448e-05	0.000345449083809	0.0	0.000812684512555	0.000503073464447	0.0	8.18987403974e-05	0.00573493382242	0.000479495473238	0.0	0.0	2.9560436312e-05	1.62234948653e-05	0.0	0.0	0.00013772430834	2.03095170397e-05	2.9998500075e-05	9.11713025893e-05	0.0001409840688	4.57456541629e-05	0.0	4.65722801788e-05	4.16750595606e-05	9.04295403165e-05	0.0	0.0	0.0	0.000668487227627	0.000120439714448	0.000370889974683	6.86021623402e-06	4.61691174773e-05	9.07719015579e-05	0.000182068295841	0.000484554815263	5.11090667484e-05	0.0	0.000120205310671	2.75552310162e-05	5.46728173586e-05	0.000662640622882	0.000105277405965	0.000717855269334	0.00121230489468	1.7094017094e-05	0.000878143567131	0.000180523744514	3.72958981971e-05	0.0	0.0	0.000132261525122	0.0	4.4494871966e-05	0.0	0.000104286161226	0.0	0.0	0.0	0.0	0.0	0.00257076751692	0.000214337947903	4.7260095938e-05	0.0	0.0	7.6439158252e-06	0.000466867030434	1.21940809931e-05	0.000186017671679	0.0	0.00038920198026	5.19894634687e-05	5.18989838179e-05	0.00494533735258	0.0	3.74877227708e-05	0.0	0.0	0.0	8.17267221864e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.0	0.0	0.0	0.0	0.0	0.0	1.38431296548e-05	0.0	0.0	0.0	1.11009968695e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.46087769532e-05	0.0	2.29779411765e-05	0.0	0.0	0.0	0.0	2.72243668973e-05	2.11333089126e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.35272235374e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.34367127096e-05	2.76904758608e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.22291396816e-06	2.18127881106e-05	0.0	0.0	0.0	0.0	0.0	0.0	5.37244473097e-06	0.0	0.0	1.55409815684e-05	0.0	0.0	3.49290067937e-05	0.0	0.0	1.26986545775e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5721045764e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28728270814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.52196361026e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.30232073555e-05	0.0	0.0	0.0	0.0	0.0	1.58853711617e-05	0.0	0.0	7.27616691527e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.53456610143e-05	0.0	0.0	0.0	0.0	0.0	3.65477038905e-05	0.0
