ISO 
taxa ~ clinical_var
	pvals	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.495833708234404	0.99103329626712	-8.83821557995539e-07
Amino acid related enzymes	0.822806433850778	0.99103329626712	3.31614294834042e-07
Amino sugar and nucleotide sugar metabolism	0.851200190391774	0.99103329626712	3.85641516649426e-07
Arginine and proline metabolism	0.568068940467185	0.99103329626712	-1.27004382837203e-06
Ascorbate and aldarate metabolism	0.485682534929146	0.99103329626712	7.75089882612026e-07
Biosynthesis of unsaturated fatty acids	0.353837591761178	0.99103329626712	8.23827490763769e-07
Butanoate metabolism	0.96716448178165	0.99103329626712	5.1899573065311e-08
Valine, leucine and isoleucine biosynthesis	0.857987116255214	0.99103329626712	-4.9023258547589e-07
Steroid biosynthesis	0.92895482743279	0.99103329626712	-1.14395431759909e-07
Cyanoamino acid metabolism	0.965122489152337	0.99103329626712	9.43780018252699e-08
Cysteine and methionine metabolism	0.516882017119593	0.99103329626712	6.6631838692184e-07
D-Alanine metabolism	0.761659564927765	0.99103329626712	2.21588514908109e-07
D-Arginine and D-ornithine metabolism	0.923707679270403	0.99103329626712	8.79876933139484e-08
D-Glutamine and D-glutamate metabolism	0.99103329626712	0.99103329626712	7.07722875735085e-09
Ether lipid metabolism	0.742703727437263	0.99103329626712	1.79617569626375e-07
Fatty acid biosynthesis	0.981459205301555	0.99103329626712	2.52064140823285e-08
Fatty acid metabolism	0.973474252522989	0.99103329626712	-2.60107743473562e-08
Fructose and mannose metabolism	0.92054046114873	0.99103329626712	1.84474662055469e-07
Galactose metabolism	0.939832983991641	0.99103329626712	-2.2062541340511e-07
Glycosyltransferases	0.720487047002108	0.99103329626712	7.95935137765069e-07
Glycerolipid metabolism	0.874853497323424	0.99103329626712	-3.30866782643011e-07
Glycerophospholipid metabolism	0.659595075476968	0.99103329626712	-6.12079044566231e-07
Glycine, serine and threonine metabolism	0.58535644902479	0.99103329626712	-4.78417094949312e-07
Glycolysis / Gluconeogenesis	0.902075949800935	0.99103329626712	1.60240450340154e-07
Glycosphingolipid biosynthesis - lacto and neolacto series	0.702430184378994	0.99103329626712	3.15087055877659e-07
Glyoxylate and dicarboxylate metabolism	0.642428735693183	0.99103329626712	-7.47389866221903e-07
Histidine metabolism	0.969730901272516	0.99103329626712	-8.29485451931294e-08
Inositol phosphate metabolism	0.734111978351531	0.99103329626712	-3.62739936155813e-07
Lipid biosynthesis proteins	0.632204116237119	0.99103329626712	4.55526636388131e-07
Lipopolysaccharide biosynthesis proteins	0.52356589196824	0.99103329626712	3.76047743634634e-06
Lysine biosynthesis	0.516189156934927	0.99103329626712	-8.27262843830631e-07
Lysine degradation	0.575064839767037	0.99103329626712	4.25790228703015e-07
N-Glycan biosynthesis	0.396667096267805	0.99103329626712	1.08130342433418e-06
Other glycan degradation	0.947930443503363	0.99103329626712	-3.36471394105028e-07
Pentose and glucuronate interconversions	0.861765249518846	0.99103329626712	-7.02008680508904e-07
Pentose phosphate pathway	0.49849154543351	0.99103329626712	-1.2108914242749e-06
Peptidoglycan biosynthesis	0.454085017584225	0.99103329626712	1.52077395966375e-06
Phenylalanine metabolism	0.632262273443701	0.99103329626712	-4.53094041585712e-07
Phenylalanine, tyrosine and tryptophan biosynthesis	0.691858528950029	0.99103329626712	-4.69116638213296e-07
Phosphonate and phosphinate metabolism	0.816696384639988	0.99103329626712	-3.87845712861466e-07
Primary bile acid biosynthesis	0.628365345773328	0.99103329626712	-8.09132125593676e-07
Propanoate metabolism	0.564014959139768	0.99103329626712	6.28969223433958e-07
Purine metabolism	0.724879231413413	0.99103329626712	9.0126204002434e-07
Pyrimidine metabolism	0.565231122487378	0.99103329626712	1.5167669386381e-06
Pyruvate metabolism	0.780766463018427	0.99103329626712	-6.48697046191995e-07
Selenocompound metabolism	0.519766192963287	0.99103329626712	-4.74016831854372e-07
Starch and sucrose metabolism	0.806993266747192	0.99103329626712	6.09311067968086e-07
Steroid hormone biosynthesis	0.530314468513883	0.99103329626712	1.50771676655068e-06
Synthesis and degradation of ketone bodies	0.761609385758774	0.99103329626712	-2.96741056640186e-07
Taurine and hypotaurine metabolism	0.548723418434871	0.99103329626712	4.44281247155808e-07
Tryptophan metabolism	0.174790170703107	0.99103329626712	1.10469213289953e-06
Tyrosine metabolism	0.514050642183638	0.99103329626712	5.00626718266319e-07
Valine, leucine and isoleucine degradation	0.56981005300339	0.99103329626712	6.57678628043982e-07
Various types of N-glycan biosynthesis	0.411962846155457	0.99103329626712	5.02330169488334e-07
alpha-Linolenic acid metabolism	0.910411288085216	0.99103329626712	-6.95141787295194e-08
beta-Alanine metabolism	0.899416312757043	0.99103329626712	1.36581566634826e-07
OR 
taxa ~ clinical_var
	pvals	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.50655071475194	0.85106783182229	9.91543226654818e-05
Amino acid related enzymes	0.277204662103712	0.85106783182229	-0.000184355578033019
Amino sugar and nucleotide sugar metabolism	0.834665231943884	0.87468126076526	4.93540820060739e-05
Arginine and proline metabolism	0.530087431667653	0.85106783182229	0.000160625775342077
Ascorbate and aldarate metabolism	0.538368134531453	0.85106783182229	7.8709029420488e-05
Biosynthesis of unsaturated fatty acids	0.816214274607301	0.87468126076526	-2.38206955281638e-05
Butanoate metabolism	0.710602960421409	0.86234431669983	5.37831214251917e-05
Valine, leucine and isoleucine biosynthesis	0.335466535716305	0.85106783182229	0.000302571455624568
Steroid biosynthesis	0.489385595058012	0.85106783182229	-0.000101852147675312
Cyanoamino acid metabolism	0.693989841238511	0.86234431669983	9.76263920701584e-05
Cysteine and methionine metabolism	0.754902292412102	0.866253342760225	-3.69560192055182e-05
D-Alanine metabolism	0.757971674915197	0.866253342760225	-2.58946489784694e-05
D-Arginine and D-ornithine metabolism	0.120217840001902	0.85106783182229	-0.000162843518446009
D-Glutamine and D-glutamate metabolism	0.642644873638417	0.86234431669983	-3.35848299949798e-05
Ether lipid metabolism	0.608442129498407	0.851818981297769	3.22244940417349e-05
Fatty acid biosynthesis	0.192843656746737	0.85106783182229	0.000161503057099322
Fatty acid metabolism	0.946693007415916	0.946693007415916	-6.01582633105392e-06
Fructose and mannose metabolism	0.198522878333355	0.85106783182229	0.000271937154209137
Galactose metabolism	0.311371904297711	0.85106783182229	0.000339151841680413
Glycosyltransferases	0.457980882156524	0.85106783182229	-0.00018961789339699
Glycerolipid metabolism	0.33575534063455	0.85106783182229	0.000231867187675514
Glycerophospholipid metabolism	0.915056262894098	0.931693649492172	-1.70595590499736e-05
Glycine, serine and threonine metabolism	0.51102126600191	0.85106783182229	-6.62617463980587e-05
Glycolysis / Gluconeogenesis	0.115580540995085	0.85106783182229	0.000233710620197719
Glycosphingolipid biosynthesis - lacto and neolacto series	0.604803670327224	0.851818981297769	-4.90722458360229e-05
Glyoxylate and dicarboxylate metabolism	0.400944917867742	0.85106783182229	0.000155250113181919
Histidine metabolism	0.418533574641753	0.85106783182229	0.000202941860701544
Inositol phosphate metabolism	0.52889543597345	0.85106783182229	7.7274961619313e-05
Lipid biosynthesis proteins	0.510704978942138	0.85106783182229	7.19530408408758e-05
Lipopolysaccharide biosynthesis proteins	0.574834414430489	0.851818981297769	-0.000380510722589933
Lysine biosynthesis	0.311946620811311	0.85106783182229	0.000147888121981111
Lysine degradation	0.160383485029963	0.85106783182229	-0.00012193047545351
N-Glycan biosynthesis	0.308537902388353	0.85106783182229	-0.000149258765037719
Other glycan degradation	0.663164308941479	0.86234431669983	0.000257951206045495
Pentose and glucuronate interconversions	0.267300648382435	0.85106783182229	0.000512258764934142
Pentose phosphate pathway	0.273137674867048	0.85106783182229	0.000224916035493556
Peptidoglycan biosynthesis	0.815111727612651	0.87468126076526	-5.47356420257862e-05
Phenylalanine metabolism	0.723753265801643	0.86234431669983	3.85066021495084e-05
Phenylalanine, tyrosine and tryptophan biosynthesis	0.309688189650728	0.85106783182229	0.000137885669046232
Phosphonate and phosphinate metabolism	0.256222827746475	0.85106783182229	0.000217570535959566
Primary bile acid biosynthesis	0.349360826052786	0.85106783182229	0.000179538738738427
Propanoate metabolism	0.677893058819112	0.86234431669983	5.21161209854381e-05
Purine metabolism	0.430242548328935	0.85106783182229	-0.00023193170441838
Pyrimidine metabolism	0.701734166804203	0.86234431669983	-0.000116259199803963
Pyruvate metabolism	0.297066833632494	0.85106783182229	0.000278566382025216
Selenocompound metabolism	0.340628437920013	0.85106783182229	-8.05753919046785e-05
Starch and sucrose metabolism	0.212112195134968	0.85106783182229	0.00035608718126344
Steroid hormone biosynthesis	0.544345121873916	0.85106783182229	-0.000167560120195655
Synthesis and degradation of ketone bodies	0.605020110105254	0.851818981297769	-5.81543919623912e-05
Taurine and hypotaurine metabolism	0.843442644309358	0.87468126076526	-1.6848691023262e-05
Tryptophan metabolism	0.0746503116503344	0.85106783182229	-0.000166147410536043
Tyrosine metabolism	0.547115034742901	0.85106783182229	5.31432841824579e-05
Valine, leucine and isoleucine degradation	0.104060172405906	0.85106783182229	-0.000214618741958174
Various types of N-glycan biosynthesis	0.790357440838269	0.87468126076526	1.87617464909768e-05
alpha-Linolenic acid metabolism	0.393416050143267	0.85106783182229	-6.04946416744189e-05
beta-Alanine metabolism	0.306991226481908	0.85106783182229	-0.000126513922569015
DG 
taxa ~ clinical_var
	pvals	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.864838826309434	0.965041098743567	-3.14030228388642e-07
Amino acid related enzymes	0.175484933709084	0.780690314996982	-2.83007110567172e-06
Amino sugar and nucleotide sugar metabolism	0.39492614047003	0.780690314996982	2.47654571364811e-06
Arginine and proline metabolism	0.501850048508511	0.784927004599311	2.11980278662467e-06
Ascorbate and aldarate metabolism	0.0525642149828514	0.780690314996982	3.02439890236787e-06
