Spearman's Correlation: Delta Taxon ~ Delta Clinical
ISO 
delta_clinical ~ delta_taxa
Group A:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.91988471151241	0.123533724340176
Amino acid related enzymes	0.966452783140948	0.0139296187683284
Amino sugar and nucleotide sugar metabolism	0.987291027811272	-0.00293255131964809
Arginine and proline metabolism	0.91988471151241	0.133064516129032
Ascorbate and aldarate metabolism	0.91988471151241	-0.173020527859238
Biosynthesis of unsaturated fatty acids	0.887884807506375	-0.423020527859238
Butanoate metabolism	0.91988471151241	-0.100439882697947
Valine, leucine and isoleucine biosynthesis	0.91988471151241	0.220674486803519
Steroid biosynthesis	0.91988471151241	-0.127635905726313
Cyanoamino acid metabolism	0.91988471151241	0.182551319648094
Cysteine and methionine metabolism	0.91988471151241	-0.150659824046921
D-Alanine metabolism	0.91988471151241	-0.124266862170088
D-Arginine and D-ornithine metabolism	0.91988471151241	-0.0762463343108504
D-Glutamine and D-glutamate metabolism	0.91988471151241	-0.0736803519061583
Ether lipid metabolism	0.966452783140948	0.0128299120234604
Fatty acid biosynthesis	0.966452783140948	-0.0223607038123167
Fatty acid metabolism	0.91988471151241	-0.184384164222874
Fructose and mannose metabolism	0.937011820443389	-0.0505865102639296
Galactose metabolism	0.91988471151241	0.143695014662757
Glycosyltransferases	0.91988471151241	-0.200513196480938
Glycerolipid metabolism	0.91988471151241	0.0747800586510264
Glycerophospholipid metabolism	0.91988471151241	0.13233137829912
Glycine, serine and threonine metabolism	0.91988471151241	-0.241568914956012
Glycolysis / Gluconeogenesis	0.91988471151241	0.219941348973607
Glycosphingolipid biosynthesis - lacto and neolacto series	0.91988471151241	0.19208211143695
Glyoxylate and dicarboxylate metabolism	0.91988471151241	0.154692082111437
Histidine metabolism	0.91988471151241	0.123533724340176
Inositol phosphate metabolism	0.966452783140948	0.032258064516129
Lipid biosynthesis proteins	0.91988471151241	-0.0887096774193548
Lipopolysaccharide biosynthesis proteins	0.927480364068045	-0.063782991202346
Lysine biosynthesis	0.91988471151241	0.195014662756598
Lysine degradation	0.91988471151241	-0.190982404692082
N-Glycan biosynthesis	0.91988471151241	-0.0722140762463343
Other glycan degradation	0.91988471151241	0.0692815249266862
Pentose and glucuronate interconversions	0.91988471151241	0.141495601173021
Pentose phosphate pathway	0.91988471151241	0.187316715542522
Peptidoglycan biosynthesis	0.91988471151241	-0.191348973607038
Phenylalanine metabolism	0.91988471151241	0.0707478005865103
Phenylalanine, tyrosine and tryptophan biosynthesis	0.933130077389214	0.0586510263929619
Phosphonate and phosphinate metabolism	0.91988471151241	0.0872434017595308
Primary bile acid biosynthesis	0.91988471151241	0.306451612903226
Propanoate metabolism	0.91988471151241	-0.152859237536657
Purine metabolism	0.91988471151241	-0.186950146627566
Pyrimidine metabolism	0.91988471151241	-0.102272727272727
Pyruvate metabolism	0.966452783140948	0.0124633431085044
Selenocompound metabolism	0.966452783140948	-0.0212609970674487
Starch and sucrose metabolism	0.91988471151241	0.115102639296188
Steroid hormone biosynthesis	0.91988471151241	0.0777126099706745
Synthesis and degradation of ketone bodies	0.966452783140948	0.0117302052785924
Taurine and hypotaurine metabolism	0.91988471151241	-0.0824780058651026
Tryptophan metabolism	0.91988471151241	-0.0986070381231672
