ISO 
taxa ~ clinical_var
	pvals	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.0818517686663427	0.836419704524444	-2.18917446421416e-06
Amino acid related enzymes	0.567513737222185	0.882715349527741	8.3846266791688e-07
Amino sugar and nucleotide sugar metabolism	0.144265934075794	0.836419704524444	-2.99833011988488e-06
Arginine and proline metabolism	0.668014294743404	0.890685726324539	8.75614689409046e-07
Ascorbate and aldarate metabolism	0.768028272251482	0.902702192756897	-2.97991597289625e-07
Biosynthesis of unsaturated fatty acids	0.214012405954433	0.836419704524444	7.651907745477e-07
Butanoate metabolism	0.825493616172833	0.924552850113573	2.54044206670009e-07
Valine, leucine and isoleucine biosynthesis	0.485640225482999	0.847151702053399	1.75386638779257e-06
Steroid biosynthesis	0.262505888491866	0.836419704524444	8.57244840067227e-07
Cyanoamino acid metabolism	0.639226153545079	0.882715349527741	-1.12121307045188e-06
Cysteine and methionine metabolism	0.505871275179992	0.847151702053399	5.96456223093573e-07
D-Alanine metabolism	0.293008503962918	0.847151702053399	7.75538826647334e-07
D-Arginine and D-ornithine metabolism	0.0735316500783563	0.836419704524444	1.63546589244258e-06
D-Glutamine and D-glutamate metabolism	0.526550981202202	0.847151702053399	-4.10386561014176e-07
Ether lipid metabolism	0.892798333523735	0.961475128410177	-7.11006457120231e-08
Fatty acid biosynthesis	0.736413881872548	0.902702192756897	-3.31758320492507e-07
Fatty acid metabolism	0.237353971487698	0.836419704524444	8.04163263667271e-07
Fructose and mannose metabolism	0.245457073472392	0.836419704524444	-2.02631753473932e-06
Galactose metabolism	0.521360698129376	0.847151702053399	-2.01057955438866e-06
Glycosyltransferases	0.314962091390228	0.847151702053399	-2.28067697259148e-06
Glycerolipid metabolism	0.200239003194987	0.836419704524444	2.44194720534252e-06
Glycerophospholipid metabolism	0.185421019811162	0.836419704524444	1.53993085719094e-06
Glycine, serine and threonine metabolism	0.263831783879373	0.836419704524444	-1.04654667078815e-06
