Spearman's Correlation: Delta Taxon ~ Delta Clinical
ISO 
delta_clinical ~ delta_taxa
Group A:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.489027433384736	0.363737486095662
Amino acid related enzymes	0.99720724401439	0.000667408231368187
Amino sugar and nucleotide sugar metabolism	0.489027433384736	0.347274749721913
Arginine and proline metabolism	0.77504276193937	-0.244493882091212
Ascorbate and aldarate metabolism	0.77504276193937	0.170189098998888
Biosynthesis of unsaturated fatty acids	0.77504276193937	-0.214238042269188
Butanoate metabolism	0.489027433384736	-0.361067853170189
Valine, leucine and isoleucine biosynthesis	0.77504276193937	-0.2146829810901
Steroid biosynthesis	0.913992644342025	-0.112920369703762
Cyanoamino acid metabolism	0.913992644342025	0.105228031145717
Cysteine and methionine metabolism	0.913992644342025	-0.0687430478309232
D-Alanine metabolism	0.99720724401439	-0.00689655172413793
D-Arginine and D-ornithine metabolism	0.89336609902034	-0.13726362625139
D-Glutamine and D-glutamate metabolism	0.89336609902034	0.129699666295884
Ether lipid metabolism	0.913992644342025	-0.0745272525027809
Fatty acid biosynthesis	0.913992644342025	-0.0798665183537264
Fatty acid metabolism	0.489027433384736	-0.345939933259177
Fructose and mannose metabolism	0.77504276193937	0.168409343715239
Galactose metabolism	0.89336609902034	0.134149054505006
Glycosyltransferases	0.913992644342025	0.0771968854282536
Glycerolipid metabolism	0.949662453915505	-0.0375973303670745
Glycerophospholipid metabolism	0.77504276193937	-0.215572858731924
Glycine, serine and threonine metabolism	0.913992644342025	0.105228031145717
Glycolysis / Gluconeogenesis	0.949662453915505	-0.0331479421579533
Glycosphingolipid biosynthesis - lacto and neolacto series	0.949662453915505	-0.0242491657397108
Glyoxylate and dicarboxylate metabolism	0.77504276193937	-0.187096774193548
Histidine metabolism	0.949662453915505	-0.0246941045606229
Inositol phosphate metabolism	0.873354647516661	0.147497219132369
Lipid biosynthesis proteins	0.913992644342025	0.0705228031145717
Lipopolysaccharide biosynthesis proteins	0.77504276193937	0.185761957730812
Lysine biosynthesis	0.77504276193937	-0.179977753058954
Lysine degradation	0.507694597327252	-0.332591768631813
N-Glycan biosynthesis	0.913992644342025	0.0825361512791991
Other glycan degradation	0.77504276193937	0.276974416017798
Pentose and glucuronate interconversions	0.949662453915505	-0.025139043381535
Pentose phosphate pathway	0.913992644342025	0.0691879866518354
Peptidoglycan biosynthesis	0.99720724401439	-0.00378197997775306
Phenylalanine metabolism	0.949662453915505	0.0416017797552836
Phenylalanine, tyrosine and tryptophan biosynthesis	0.77504276193937	-0.189321468298109
Phosphonate and phosphinate metabolism	0.913992644342025	-0.0989988876529477
