Spearman's Correlation: Delta Taxon ~ Delta Clinical
ISO 
delta_clinical ~ delta_taxa
Group A:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.599406709691011	0.347985347985348
Amino acid related enzymes	0.99517739276666	0.0158730158730159
Amino sugar and nucleotide sugar metabolism	0.692063137304678	0.304029304029304
Arginine and proline metabolism	0.99414700454146	-0.159340659340659
Ascorbate and aldarate metabolism	0.99414700454146	0.0744810744810745
Biosynthesis of unsaturated fatty acids	0.692063137304678	-0.3003663003663
Butanoate metabolism	0.599406709691011	-0.348595848595849
Valine, leucine and isoleucine biosynthesis	0.99414700454146	-0.122100122100122
Steroid biosynthesis	0.99517739276666	-0.0338299848569661
Cyanoamino acid metabolism	0.99414700454146	0.083028083028083
Cysteine and methionine metabolism	0.99414700454146	-0.104395604395604
D-Alanine metabolism	0.99414700454146	-0.106837606837607
D-Arginine and D-ornithine metabolism	0.99414700454146	-0.173382173382173
D-Glutamine and D-glutamate metabolism	0.99414700454146	0.0805860805860806
Ether lipid metabolism	0.99414700454146	-0.11050061050061
Fatty acid biosynthesis	0.99414700454146	-0.194749694749695
Fatty acid metabolism	0.599406709691011	-0.358363858363858
Fructose and mannose metabolism	0.99414700454146	0.141636141636142
Galactose metabolism	0.99414700454146	0.136752136752137
Glycosyltransferases	0.99517739276666	0.00854700854700855
Glycerolipid metabolism	0.99517739276666	-0.00427350427350427
Glycerophospholipid metabolism	0.99414700454146	-0.0793650793650794
Glycine, serine and threonine metabolism	0.99414700454146	0.1001221001221
Glycolysis / Gluconeogenesis	0.99517739276666	-0.0164835164835165
Glycosphingolipid biosynthesis - lacto and neolacto series	0.99517739276666	-0.0494505494505494
Glyoxylate and dicarboxylate metabolism	0.99414700454146	-0.142857142857143
Histidine metabolism	0.99517739276666	0.00122100122100122
Inositol phosphate metabolism	0.99414700454146	0.114774114774115
Lipid biosynthesis proteins	0.99517739276666	-0.0170940170940171
Lipopolysaccharide biosynthesis proteins	0.99414700454146	0.118437118437118
Lysine biosynthesis	0.99414700454146	-0.0750915750915751
Lysine degradation	0.599406709691011	-0.336996336996337
N-Glycan biosynthesis	0.99517739276666	-0.0311355311355311
Other glycan degradation	0.692063137304678	0.281440781440781
Pentose and glucuronate interconversions	0.99517739276666	-0.021978021978022
Pentose phosphate pathway	0.99414700454146	0.120879120879121
Peptidoglycan biosynthesis	0.99414700454146	-0.0738705738705739
Phenylalanine metabolism	0.99517739276666	-0.0195360195360195
Phenylalanine, tyrosine and tryptophan biosynthesis	0.99517739276666	-0.0604395604395604
Phosphonate and phosphinate metabolism	0.99414700454146	-0.0702075702075702
Primary bile acid biosynthesis	0.99414700454146	0.131868131868132
Propanoate metabolism	0.0442758222448012	-0.606837606837607
Purine metabolism	0.99517739276666	0.0561660561660562
Pyrimidine metabolism	0.99414700454146	0.168498168498168
Pyruvate metabolism	0.692063137304678	-0.27960927960928
Selenocompound metabolism	0.99414700454146	0.178876678876679
Starch and sucrose metabolism	0.99414700454146	0.200854700854701
Steroid hormone biosynthesis	0.99414700454146	0.131868131868132
Synthesis and degradation of ketone bodies	0.599406709691011	-0.426739926739927
Taurine and hypotaurine metabolism	0.99414700454146	0.201465201465201
Tryptophan metabolism	0.599406709691011	-0.354090354090354
Tyrosine metabolism	0.599406709691011	-0.363247863247863
Valine, leucine and isoleucine degradation	0.692063137304678	-0.277777777777778
Various types of N-glycan biosynthesis	0.99517739276666	-0.0273679475168658
alpha-Linolenic acid metabolism	0.99517739276666	0.0122100122100122
beta-Alanine metabolism	0.99414700454146	0.162393162393162
ISO 
delta_clinical ~ delta_taxa
Group B:
	adj.pvals	coeffs
Alanine, aspartate and glutamate metabolism	0.947116087987023	0.0215384615384615
Amino acid related enzymes	0.947116087987023	-0.0261538461538462
Amino sugar and nucleotide sugar metabolism	0.913623507668319	0.136923076923077
Arginine and proline metabolism	0.913623507668319	-0.149230769230769
Ascorbate and aldarate metabolism	0.920926446148186	-0.0730769230769231
Biosynthesis of unsaturated fatty acids	0.913623507668319	0.135384615384615
Butanoate metabolism	0.913623507668319	-0.291538461538462
Valine, leucine and isoleucine biosynthesis	0.913623507668319	-0.348461538461538
Steroid biosynthesis	0.913623507668319	-0.104247881279869
Cyanoamino acid metabolism	0.913623507668319	0.270769230769231
Cysteine and methionine metabolism	0.913623507668319	0.187692307692308
D-Alanine metabolism	0.947116087987023	0.0184615384615385
D-Arginine and D-ornithine metabolism	0.913623507668319	-0.289230769230769
D-Glutamine and D-glutamate metabolism	0.920926446148186	0.0607692307692308
Ether lipid metabolism	0.913623507668319	0.116923076923077
Fatty acid biosynthesis	0.913623507668319	-0.23
Fatty acid metabolism	0.9176390680523	-0.0961538461538462
Fructose and mannose metabolism	0.947116087987023	0.0407692307692308
Galactose metabolism	0.941171422739382	0.0515384615384615
Glycosyltransferases	0.913623507668319	0.263076923076923
Glycerolipid metabolism	0.913623507668319	-0.319230769230769
Glycerophospholipid metabolism	0.920926446148186	0.0830769230769231
Glycine, serine and threonine metabolism	0.913623507668319	0.32
Glycolysis / Gluconeogenesis	0.913623507668319	-0.224615384615385
Glycosphingolipid biosynthesis - lacto and neolacto series	0.9176390680523	0.0938461538461538
Glyoxylate and dicarboxylate metabolism	0.913623507668319	-0.188461538461538
Histidine metabolism	0.913623507668319	-0.133076923076923
Inositol phosphate metabolism	0.913623507668319	-0.277692307692308
Lipid biosynthesis proteins	0.920926446148186	-0.0638461538461539
Lipopolysaccharide biosynthesis proteins	0.913623507668319	0.190769230769231
Lysine biosynthesis	0.913623507668319	-0.208461538461538
Lysine degradation	0.947116087987023	0.04
N-Glycan biosynthesis	0.913623507668319	0.154615384615385
Other glycan degradation	0.947116087987023	0.0361538461538462
Pentose and glucuronate interconversions	0.913623507668319	-0.199230769230769
Pentose phosphate pathway	0.913623507668319	-0.178461538461538
Peptidoglycan biosynthesis	0.913623507668319	0.12
Phenylalanine metabolism	0.913623507668319	-0.233846153846154
Phenylalanine, tyrosine and tryptophan biosynthesis	0.913623507668319	-0.173846153846154
Phosphonate and phosphinate metabolism	0.913623507668319	-0.373846153846154
Primary bile acid biosynthesis	0.913623507668319	-0.126923076923077
Propanoate metabolism	0.913623507668319	-0.38
Purine metabolism	0.947116087987023	0.0276923076923077
Pyrimidine metabolism	0.913623507668319	0.106923076923077
